deltaTime(s);Time(s);Roll(rad);Pitch(rad);Yaw(rad);RollSpeed(rad/s);PitchSpeed(rad/s);YawSpeed(rad/s) 
0.24489665;471.53739119;-0.07738591;0.33526626;0.46840432;-0.14928710;-0.72724473;0.01844867 
0.24982381;471.78721499;-0.03085837;-0.08180363;0.48383921;-0.13367395;-0.80765617;0.11047071 
0.27568316;472.06289816;-0.15546305;0.01355908;0.54408824;-0.20084421;0.19888814;0.28073511 
0.22429609;472.28719425;-0.09854423;-0.02922376;0.58809084;0.33728114;-0.28650281;0.05342856 
0.25010467;472.53729892;-0.11571700;-0.02523614;0.60318148;-0.16778313;0.10889815;0.04212260 
0.26229262;472.79959154;-0.13041353;-0.11560624;0.62062204;-0.16203716;-0.55423766;0.00548233 
0.23797607;473.03756762;-0.13448074;-0.27926049;0.63493133;0.09900951;-0.61138326;-0.09396916 
0.26247716;473.30004478;-0.08976841;-0.34886187;0.58265448;0.13184464;0.07300495;-0.28523013 
0.23750257;473.53754735;-0.03660256;-0.34907052;0.49974719;0.07329329;-0.09528387;-0.38391078 
0.25219440;473.78974175;0.00426788;-0.40456918;0.39461467;-0.20390190;0.04004784;-0.30076617 
0.24733257;474.03707433;-0.06459025;-0.28810355;0.36658439;-0.37466618;0.53917915;0.02173484 
0.24816346;474.28523779;-0.09426513;-0.24582866;0.39461154;0.08928926;0.16148485;0.18873224 
0.24847078;474.53370857;-0.19225280;-0.15255222;0.43856221;0.05895562;0.24691901;0.15435012 
0.25330377;474.78701234;-0.08791218;-0.09719124;0.45157403;-0.25245407;0.72706562;0.11579216 
0.25009561;475.03710794;-0.11227710;-0.03536404;0.47839725;0.13410263;-0.10197861;0.04232451 
0.24985409;475.28696203;-0.09699501;-0.03164791;0.49074340;0.13263555;-0.00215184;0.07170004 
0.27610230;475.56306434;-0.05527260;-0.04699996;0.51042175;0.13151845;0.01712657;0.08640991 
0.22816539;475.79122972;-0.04705919;-0.03795999;0.53796148;0.05701170;-0.04334771;0.10493826 
0.24075794;476.03198767;-0.01446169;-0.05995812;0.54888213;0.01300684;-0.14576648;-0.05345368 
0.26008010;476.29206777;-0.01243588;-0.04405151;0.51872998;0.02886065;0.05657698;-0.12300797 
0.24476409;476.53683186;-0.01798248;-0.03492833;0.48770428;0.06877575;0.03697046;-0.12034030 
0.25357699;476.79040885;-0.01398878;-0.06638082;0.45944673;-0.08108594;-0.65229023;-0.12361582 
0.26686478;477.05727363;0.02883474;-0.34755713;0.41746593;-0.10637667;-0.41243923;-0.10455232 
0.23341537;477.29068899;-0.03431882;-0.32736808;0.41713589;-0.10242978;-0.07738781;0.05637977 
0.25675654;477.54744554;-0.05367279;-0.32806462;0.42358738;-0.08527251;0.02297150;-0.02059776 
0.24308848;477.79053402;-0.05218932;-0.34683588;0.39141357;0.06759629;-0.04900542;-0.16589659 
0.24642897;478.03696299;-0.04133243;-0.36188564;0.35047835;0.03895456;-0.05108593;-0.14642633 
0.25242472;478.28938770;-0.05583398;-0.37538853;0.32021651;-0.10397787;0.02723235;-0.09821319 
0.24769330;478.53708100;-0.03726538;-0.36559686;0.31286639;-0.05494263;0.21467566;0.01066002 
0.25376511;478.79084611;-0.07526968;-0.33097702;0.31129766;-0.08930780;0.02856511;-0.01224509 
0.24619985;479.03704596;-0.05275106;-0.35024238;0.30126801;0.12399851;-0.08601996;-0.07486925 
0.26738334;479.30442929;-0.07103837;-0.33746800;0.28331593;-0.10744669;0.14085177;-0.02973556 
0.22749066;479.53191996;-0.06605054;-0.32382619;0.27083734;0.05764138;-0.00093148;-0.03822652 
0.28880715;479.82072711;-0.06724727;-0.34006050;0.26313984;0.12259385;0.03472901;0.00385570 
0.22122216;480.04194927;-0.04416936;-0.36002815;0.27168363;0.15594372;-0.00584006;0.02008162 
0.26004720;480.30199647;-0.05154614;-0.33873656;0.27698293;-0.17833929;0.12245151;0.01283740 
0.24876499;480.55076146;-0.05255298;-0.34108818;0.28533718;0.27718192;-0.07705311;0.03596779 
0.24098277;480.79174423;-0.04268233;-0.34803495;0.28912935;0.02384478;-0.04547638;0.00767777 
0.24881530;481.04055953;-0.05220091;-0.35243917;0.29322845;-0.12683861;0.02887739;0.02489903 
0.24609900;481.28665853;-0.05750740;-0.32719651;0.29460776;-0.03317532;0.23783109;-0.01800730 
0.26399350;481.55065203;-0.10661586;-0.29396430;0.29227486;-0.12191341;0.14818431;0.03605819 
0.23266315;481.78331518;-0.07624836;-0.31753403;0.29094276;0.05660574;-0.05130396;-0.02930918 
0.26371264;482.04702783;-0.06789535;-0.29991263;0.30962160;-0.13234940;-0.00348446;0.12443705 
0.24339175;482.29041958;-0.06870653;-0.29893166;0.33968806;0.14191194;-0.12129365;0.05466156 
0.25690913;482.54732871;-0.05829359;-0.30723378;0.35435793;-0.08373460;0.04890873;0.06775402 
0.24280620;482.79013491;-0.02831978;-0.31092983;0.35550293;-0.03108913;0.04569293;-0.01863259 
0.24628806;483.03642297;-0.04230231;-0.30218911;0.35365164;-0.00773795;0.01136726;-0.01905071 
0.25313520;483.28955817;-0.07216204;-0.29119128;0.34904617;-0.07637133;0.13165675;-0.04386052 
0.24689817;483.53645635;-0.09554446;-0.29534423;0.34602168;-0.03100747;-0.10384732;-0.01128534 
0.25394726;483.79040360;-0.10904798;-0.30137438;0.35341066;-0.11592220;-0.00888633;0.01031636 
0.25416112;484.04456472;-0.09502587;-0.32402545;0.36100999;-0.00746682;-0.11433403;0.01117597 
0.24176669;484.28633142;-0.09589326;-0.32995275;0.36225501;-0.02639298;-0.10204521;-0.01715524 
0.26064515;484.54697657;-0.11425690;-0.32032216;0.36095044;-0.04466719;-0.05931147;-0.03431933 
0.24190021;484.78887677;-0.11388664;-0.08455603;0.32627115;-0.26133811;1.85654664;0.02060850 
0.26296878;485.05184555;-0.19366679;0.05933874;0.28602561;-0.06782487;-0.01013103;-0.10488067 
0.23689580;485.28874135;-0.16530867;0.03857579;0.26097554;0.09848552;0.16142067;-0.12274545 
0.24749303;485.53623438;-0.10983355;0.05533313;0.23229198;0.14099076;0.18507853;0.02855411 
0.25504494;485.79127932;-0.09785347;0.07633540;0.26077655;0.08003531;0.04217687;0.09711271 
0.24997616;486.04125547;-0.08146967;0.19920619;0.27726203;0.09113834;0.75390297;0.15606803 
0.25014567;486.29140115;-0.02795850;0.23399417;0.32209599;0.23755689;0.65191448;0.16987060 
0.25532389;486.54672503;-0.01806429;0.37401482;0.37229314;0.14047436;0.27244061;0.17364971 
0.23450303;486.78122807;0.01377780;0.36052087;0.42590946;-0.00657366;0.13945836;0.26255962 
0.29580903;487.07703710;0.01801561;0.41258928;0.47893867;-0.05247678;-0.10798194;0.02518692 
0.22442102;487.30145812;-0.01549767;0.33169964;0.44104636;-0.22605361;-0.36174163;-0.19009125 
0.23475647;487.53621459;-0.05953384;0.28045478;0.40216762;-0.05156495;0.05754302;-0.12244072 
0.25360751;487.78982210;-0.08760256;0.30408365;0.35944510;0.19486193;0.17464849;-0.22430371 
0.24124098;488.03106308;-0.06481589;0.32169136;0.31845599;0.19729777;-0.16885364;-0.11490037 
0.26832318;488.29938626;-0.10364556;0.30115694;0.30398339;-0.14336482;0.04070376;0.02519931 
0.23661685;488.53600311;-0.11752225;0.30968148;0.32244724;-0.07113835;0.02924440;0.07974353 
0.25324345;488.78924656;-0.11353484;0.31966957;0.34173730;-0.06039777;-0.06675445;0.07785134 
0.25693703;489.04618359;-0.12318438;0.30261394;0.35919040;-0.04076353;-0.10818197;0.08583505 
0.23993325;489.28611684;-0.11806269;0.16911341;0.38556761;-0.00671215;-1.95012677;-0.08915067 
0.25510621;489.54122305;-0.08251061;-0.03486513;0.39163896;-0.39403552;0.37888327;0.06099621 
0.24721909;489.78844213;-0.08403316;0.02846879;0.39179859;0.34674600;-0.07349070;-0.07523341 
0.24777079;490.03621292;-0.03754974;0.00376416;0.37120298;0.07952849;0.01137873;-0.07766951 
0.30582619;490.34203911;-0.02891926;0.00148199;0.35052556;0.01884381;-0.16008827;-0.08024392 
0.29600859;490.63804770;-0.00323721;-0.13873698;0.31708217;0.13792022;-0.87038082;-0.13156302 
0.27545643;490.91350412;-0.02981185;-0.21423273;0.31659493;0.10395822;0.42544103;-0.00597479 
0.27565980;491.18916392;-0.00589046;-0.16320236;0.31206566;-0.06533544;-0.08577447;0.02598695 
0.26017904;491.44934297;-0.05358650;-0.10853098;0.32835057;-0.08491106;0.58970356;0.15683761 
0.21926045;491.66860342;-0.08034410;-0.02503567;0.36994451;-0.07527968;0.00521819;0.15530470 
0.12230206;491.79090548;-0.11136484;-0.03860308;0.40018848;0.11700010;0.01811346;0.07866745 
0.27560520;492.06651068;-0.09907112;-0.03234905;0.42166406;-0.02111613;0.06572621;0.13632944 
0.22440076;492.29091144;-0.14364040;-0.02620449;0.46688920;-0.06008427;-0.07876574;0.21284734 
0.25551367;492.54642510;-0.13338505;-0.04320286;0.48724455;0.16658804;-0.15742899;-0.05506739 
0.25838017;492.80480528;-0.12028932;-0.01420216;0.46051237;0.11477309;0.29363605;-0.08887036 
0.23102403;493.03582931;-0.08646151;0.01187882;0.43446469;-0.04757253;0.01902866;-0.07407410 
0.24993014;493.28575945;-0.11735974;0.00785436;0.41572011;-0.21312991;-0.00887728;-0.01222393 
0.26341271;493.54917216;-0.13412893;0.10332622;0.42101279;0.08404381;1.09525633;0.14962728 
0.23662949;493.78580165;-0.11123165;0.29918465;0.41736725;0.14255238;0.14219390;0.02245037 
0.25350261;494.03930426;-0.07245742;0.33985844;0.40101853;0.09639526;0.13477722;-0.10835070 
0.24864793;494.28795218;-0.06415080;0.33431947;0.34234995;0.13690993;0.01782632;-0.28693908 
0.25821567;494.54616785;-0.06832711;0.32359067;0.26686326;0.05257004;0.10506099;-0.26004517 
0.24304628;494.78921413;-0.04149758;0.30183518;0.20529462;0.12942868;-0.27374342;-0.21137977 
0.24904609;495.03826022;-0.06087375;0.25545576;0.17015961;-0.08387061;-0.18625453;-0.09046584 
0.24782133;495.28608155;-0.07368946;0.26637664;0.18420279;-0.10198129;0.16676480;0.16630141 
0.24939466;495.53547621;-0.09588595;0.32639506;0.24737307;-0.07916143;0.14329754;0.28830272 
0.26518703;495.80066323;-0.08660462;0.34613842;0.30962479;-0.12982306;0.01211905;0.22790153 
0.23497963;496.03564286;-0.09344873;0.36028051;0.35345224;0.11235250;-0.30908224;0.07753631 
0.25328422;496.28892708;-0.09169129;0.32116041;0.37659842;-0.08197383;0.00532729;0.09913963 
0.25887489;496.54780197;-0.09492466;0.28142032;0.39505184;-0.07052752;-0.63628739;0.02520307 
0.23759174;496.78539371;-0.08492900;0.21671587;0.42612180;-0.14030707;0.04127764;0.12385108 
0.26539326;497.05078697;-0.08639134;0.23761514;0.45581430;0.19839007;-0.23427764;0.07937776 
0.23278356;497.28357053;-0.08454198;0.20914745;0.48037776;-0.22210325;-0.01454986;0.04806985 
0.24338865;497.52695918;-0.09251429;0.19593787;0.48557848;-0.02158705;-0.12062072;-0.00590242 
0.26345444;497.79041362;-0.10826153;0.18517302;0.47516435;0.01344458;0.03909380;-0.07832583 
0.24790049;498.03831410;-0.08690762;0.16157493;0.44846329;0.09954797;-0.25341806;-0.14567883 
0.24964476;498.28795886;-0.08377292;0.10113802;0.42818391;0.08982123;-0.08548846;-0.03266343 
0.26286554;498.55082440;-0.07857437;0.09597679;0.39627486;-0.00851447;0.10034318;-0.16506900 
0.23710585;498.78793025;-0.08919556;0.07627571;0.37192464;-0.04048996;0.19937564;-0.06275370 
0.24759412;499.03552437;-0.09230174;0.09540910;0.35337144;0.08232845;0.12660685;-0.04147544 
0.26511860;499.30064297;-0.13425612;0.08728287;0.36592948;0.10486969;-0.48768258;0.06359673 
0.25897980;499.55962276;-0.08798994;0.04117850;0.40337762;-0.05323122;0.46859893;0.24005619 
0.22566342;499.78528619;-0.15592100;0.15110251;0.45082468;0.39685118;-0.17139515;0.19765447 
0.25006700;500.03535318;-0.05245092;0.09040796;0.48251042;0.09721256;0.17008311;0.02103935 
0.26504755;500.30040073;-0.05049038;0.09001800;0.46466899;0.56928414;-0.38141653;-0.15379483 
0.23483610;500.53523684;0.02475320;0.04831795;0.41530740;-0.36310291;-0.05899562;-0.22826953 
0.25509953;500.79033637;0.04031917;0.00723216;0.36358595;0.09974878;-0.03865188;-0.18864875 
0.24840784;501.03874421;0.00763104;0.07603280;0.32765910;-0.05382670;0.40274793;-0.10655127 
0.25948167;501.29822588;0.01731918;0.08435568;0.30661029;0.17294413;-0.07816784;-0.10485144 
0.24867678;501.54690266;0.03418257;0.07183252;0.29671714;-0.02796804;-0.08362919;0.04163513 
0.23865390;501.78555655;-0.01088567;-0.00861868;0.31567273;-0.59367901;0.37416613;0.17520039 
0.25346422;502.03902078;-0.09552054;0.10426117;0.35380188;0.15390767;0.49498963;0.16766039 
0.24603796;502.28505874;-0.07613871;0.20399155;0.37764859;-0.03999298;0.61100650;0.14470775 
0.27583885;502.56089759;-0.07714809;0.35085654;0.39503646;0.08391237;0.12595658;0.03240757 
0.22802854;502.78892612;-0.06568236;0.33056349;0.37694490;0.04176839;-0.22264127;-0.14678290 
0.24850798;503.03743410;-0.08293671;0.17034909;0.34784967;-0.26288524;-1.46737862;-0.16291267 
0.24787068;503.28530478;-0.06571681;-0.04816797;0.32684061;-0.15045853;-0.30345130;-0.04174124 
0.25006127;503.53536606;-0.09987303;-0.01729939;0.34253386;-0.03354264;0.01708300;0.10366543 
0.27047133;503.80583739;-0.09551550;-0.00148099;0.37428319;-0.06278948;0.11320527;0.14975862 
0.30157971;504.10741711;-0.10307651;0.03071345;0.39699283;0.16981769;-0.16100307;0.03204899 
0.25026178;504.35767889;-0.08568697;-0.12059305;0.39494702;0.09662012;-0.64896226;-0.09730361 
0.27081370;504.62849259;-0.07752395;-0.30515176;0.38173288;0.15676713;-0.50988954;-0.11960051 
0.29584527;504.92433786;-0.07132050;-0.30609345;0.35278523;-0.12525746;0.25361496;-0.04675702 
0.25025702;505.17459488;-0.07460245;-0.26734388;0.33610699;0.08185334;0.36382934;-0.02495771 
0.28580499;505.46039987;-0.10249516;-0.19133842;0.34530422;-0.06118898;0.20515320;0.06323404 
0.25066066;505.71106052;-0.14842297;-0.11897452;0.36165968;-0.16995710;0.11369443;0.09351216 
0.28052497;505.99158549;-0.15340406;-0.11635368;0.37473202;-0.08096223;-0.08183634;0.04899048 
0.28034544;506.27193093;-0.12841725;-0.11397640;0.38297653;0.15133600;0.06998099;0.03838340 
0.26510239;506.53703332;-0.13620202;-0.07575062;0.38395962;-0.31993157;0.35196102;0.02209772 
0.30098915;506.83802247;-0.13068432;-0.17865624;0.39672658;0.18009695;-0.73442584;-0.09095311 
0.27579904;507.11382151;-0.12378196;-0.23427376;0.38855049;-0.07146698;0.53841347;-0.00546514 
0.26526570;507.37908721;-0.16001004;0.06516267;0.37531713;-0.04714921;1.11744010;0.16526543 
0.27534103;507.65442824;-0.13672794;0.03295255;0.39406586;0.42426130;-1.10584950;-0.10174605 
0.35169125;508.00611949;-0.13689919;-0.01334918;0.37545279;-0.32308683;0.35034320;-0.02445906 
0.30569434;508.31181383;-0.18369453;0.01821816;0.35929531;-0.02875152;-0.05991795;-0.06065542 
0.25005913;508.56187296;-0.13692829;-0.01627471;0.35359702;0.31003979;-0.11700410;-0.01603114 
0.20439792;508.76627088;-0.09932784;-0.01514940;0.36241594;-0.08167596;0.07752477;0.10711325 
0.06138229;508.82765317;-0.12897483;-0.01117104;0.38469702;-0.06531245;-0.10204490;0.07103320 
0.02035952;508.84801269;-0.13369924;-0.03157649;0.39741933;-0.09537282;-0.03213397;0.03319839 
0.19173503;509.03974771;-0.14058734;-0.01648359;0.39549482;-0.01190592;0.07318140;-0.04278591 
0.25515962;509.29490733;-0.14618094;-0.00341635;0.37578678;0.01653574;-0.02794003;-0.07694758 
0.25060344;509.54551077;-0.14236036;-0.02759439;0.35430107;0.11650503;-0.05929928;-0.10096322 
0.25432754;509.79983830;-0.13575944;0.04586441;0.32135090;0.03796951;0.63684350;-0.06004201 
0.23465681;510.03449512;-0.11983463;0.15060985;0.28751880;0.04144480;0.50217718;-0.08027145 
0.25504780;510.28954291;-0.11331882;0.19406298;0.27068996;0.03062555;-0.81648767;-0.01255078 
0.24872112;510.53826404;-0.10545364;-0.05384418;0.27667961;-0.07704238;-0.24941827;-0.02801248 
0.25299311;510.79125714;-0.13625844;-0.01976837;0.28446364;-0.14879416;0.16078769;0.08425362 
0.24353123;511.03478837;-0.14619778;-0.00155294;0.30870363;0.12803499;-0.06662185;0.09715892 
0.26237583;511.29716420;-0.00632274;-0.01765321;0.33159730;1.71827924;0.02204608;0.09366508 
0.23751640;511.53468060;0.23396891;-0.04206732;0.33703601;0.02317123;0.12201359;0.04585134 
0.24979711;511.78447771;0.21051762;-0.00333500;0.35781145;0.15389322;0.13144785;0.04455051 
0.26321340;512.04769111;0.23314950;-0.00500011;0.35634863;-0.07998295;-0.04431386;-0.02879808 
0.33631706;512.38400817;0.11555918;-0.00190765;0.35372919;-0.61702985;0.07692530;-0.00551418 
0.25568938;512.63969755;0.02263878;0.01367578;0.35045204;-0.21562372;-0.06476120;-0.04751542 
0.28555441;512.92525196;0.07790139;0.00292353;0.33454108;0.84242612;0.00237469;-0.06587182 
0.25503445;513.18028641;0.21306804;-0.01449693;0.27896950;-0.35860431;-0.20046365;-0.30406937 
0.26029420;513.44058061;-0.06388447;-0.02108107;0.22551063;-0.67962056;0.11860698;-0.06906173 
0.25164962;513.69223022;-0.12577789;-0.01072450;0.22622783;0.01936031;-0.03155873;0.05508580 
0.22524476;513.91747499;-0.11600573;-0.00105809;0.25700557;0.00179318;0.02805661;0.16837066 
0.24060822;514.15808320;-0.11348367;0.01125011;0.29156744;0.11939390;0.00632507;0.13693579 
0.23533368;514.39341688;-0.13174962;-0.02407898;0.32097542;-0.32750127;-0.30403766;0.05581053 
0.25125313;514.64467001;-0.26446769;-0.06600232;0.32451472;-0.61684340;-0.11496108;-0.06762473 
0.24584961;514.89051962;-0.26160312;-0.03675135;0.29467747;0.57372934;0.33999440;-0.06704534 
0.22522426;515.11574388;-0.11054895;-0.01316056;0.28885704;0.44937870;0.17150815;0.06329754 
0.24810910;515.36385298;-0.08078043;-0.00909001;0.30820081;-0.10932524;-0.06769528;0.08992561 
0.24074864;515.60460162;-0.13028117;-0.00597338;0.33460510;-0.26553720;-0.02130762;0.12121774 
0.24045849;515.84506011;-0.14007309;-0.01299699;0.36431846;0.00043612;-0.04110127;0.11574081 
0.23522878;516.08028889;-0.12008225;-0.03389477;0.39449492;0.02879533;-0.10274725;0.11686434 
0.25056243;516.33085132;-0.19452609;-0.06287206;0.42717570;-0.27398974;-0.04948278;0.11441709 
0.23553777;516.56638908;-0.19187830;-0.03705559;0.45638290;0.38818517;0.21508363;0.15148894 
0.22513270;516.79152179;-0.13530543;0.02052736;0.46887887;0.04853728;0.01954532;0.03788109 
0.25614095;517.04766273;-0.13381334;0.02180883;0.46595570;0.01643334;0.05592240;-0.04052895 
0.25090528;517.29856801;-0.14029828;0.06951074;0.44447184;-0.04237448;-0.35793525;-0.08548099 
0.24103141;517.53959942;-0.10589914;-0.08829037;0.42568582;-0.05007260;-0.33535972;-0.08585116 
0.25096011;517.79055953;-0.11065623;-0.12552410;0.42647338;-0.01581878;0.13441503;-0.00087580 
0.24570537;518.03626490;-0.12318480;-0.06823048;0.41501778;-0.30254212;0.28342828;-0.07168876 
0.26133800;518.29760289;-0.15161882;0.00388671;0.38231844;0.00450251;0.27542263;-0.09291460 
0.24072576;518.53832865;-0.16092983;0.04158987;0.34891519;-0.13495156;0.11797829;-0.10571994 
0.24577403;518.78410268;-0.13035750;0.02879944;0.32418004;0.04261984;0.02416997;-0.06170797 
0.25497675;519.03907943;-0.13037460;0.01454066;0.33236852;-0.17717262;-0.23756756;0.10388507 
0.24992514;519.28900456;-0.16298833;-0.03947526;0.37759539;0.06346532;-0.24554652;0.14578965 
0.25637770;519.54538226;-0.14281695;-0.04034938;0.41034555;-0.00997845;0.25106877;0.12777720 
0.24345875;519.78884101;-0.12623526;-0.02780098;0.44881558;0.16580328;-0.35835597;0.16104612 
0.24510479;520.03394580;-0.15248746;-0.01366806;0.49020708;-0.29236332;0.60172969;0.20852770 
0.25992823;520.29387403;-0.15278535;0.05520708;0.53071648;0.15314448;-0.16420427;0.14031704 
0.25425959;520.54813361;-0.10590614;0.03966068;0.54101855;0.20842071;0.06054636;-0.05780089 
0.23573256;520.78386617;-0.10923271;0.02400891;0.52430719;-0.16399245;0.28391340;-0.05574727 
0.28567171;521.06953788;-0.06446719;0.02219124;0.49479929;0.24531925;-0.18608889;-0.18827237 
0.21804094;521.28757882;-0.12883070;0.02342414;0.46828571;-0.38732085;0.08390005;-0.02092500 
0.24610734;521.53368616;-0.14407231;0.02976175;0.44891998;0.20262897;-0.03371845;-0.14623673 
0.24995255;521.78363872;-0.14992094;-0.02792563;0.41390258;-0.12781405;-0.35809648;-0.16227685 
0.26859117;522.05222988;-0.13803163;-0.07364353;0.37957573;-0.04401940;0.00351991;-0.14893654 
0.23148656;522.28371644;-0.16301884;-0.07243716;0.34199452;-0.02270885;0.08407326;-0.11268920 
0.26017022;522.54388666;-0.17233603;-0.07125530;0.33192006;-0.09094197;-0.06017249;-0.02168135 
0.24474335;522.78863001;-0.14921606;-0.02418573;0.31716377;-0.01785435;0.40254605;0.04870465 
0.26544094;523.05407095;-0.12630644;-0.08662388;0.33539712;0.50696152;-0.61103356;0.03807847 
0.22960925;523.28368020;-0.07968690;-0.10352238;0.34175694;-0.21115372;0.33131853;0.04692338 
0.24998760;523.53366780;-0.10405436;-0.04773582;0.35099861;-0.15027900;0.03122064;0.06241122 
0.25346613;523.78713393;-0.11942649;-0.03935647;0.36196408;-0.01089176;0.05087847;0.03782835 
0.25811124;524.04524517;-0.11511481;-0.03209001;0.35805270;-0.03809962;0.01001166;-0.04585384 
0.24315095;524.28839612;-0.12965770;-0.02657669;0.34052926;-0.00174398;0.02586662;-0.06421896 
0.26576328;524.55415940;-0.12434938;-0.01711912;0.31848213;-0.11110319;0.03312481;-0.13867946 
0.23264480;524.78680420;-0.13909197;-0.00354957;0.29288828;-0.06733159;0.04166191;-0.03026827 
0.24391270;525.03071690;-0.16426140;-0.02009479;0.28779134;-0.23010872;-0.05906944;-0.03356647 
0.26802325;525.29874015;-0.32697752;-0.03560704;0.28172886;-0.55061340;-0.02390458;-0.03482625 
0.24528217;525.54402232;-0.35373083;-0.05559452;0.28557104;0.34521502;-0.13362975;0.00920332 
0.23930573;525.78332806;-0.12257218;-0.05773116;0.28263265;0.47087276;0.05618874;-0.00914954 
0.24798274;526.03131080;0.12450427;-0.03178019;0.30039456;0.90711004;-0.09531669;0.07785825 
0.25197530;526.28328609;0.21101505;-0.01677105;0.33082202;-0.06407713;0.22117804;0.12793040 
0.25517869;526.53846478;0.20876187;-0.02132213;0.35415781;-0.06850038;0.07449090;0.02680920 
0.24773335;526.78619814;0.16931775;0.01707850;0.36645898;-0.24160033;0.15504785;0.03559617 
0.27340603;527.05960417;0.15950246;0.02306698;0.36045992;-0.17330563;-0.14309150;-0.07781698 
0.22340298;527.28300714;0.06651529;-0.00006182;0.32737586;-0.38481489;-0.03708058;-0.12443481 
0.26356721;527.54657435;0.07625966;-0.00622217;0.31165659;0.22823863;-0.09487343;-0.02385150 
0.24333692;527.78991127;-0.11015555;-0.03374379;0.31292373;-0.76382422;0.03413086;0.08093846 
0.25885081;528.04876208;-0.11740190;-0.02363377;0.33405039;0.31217489;0.06958390;0.06754638 
0.26043034;528.30919242;-0.08160114;-0.00520120;0.33613914;-0.07537603;0.13942534;-0.00947186 
0.35182929;528.66102171;-0.07008588;0.06266344;0.31591228;-0.00543171;0.61916912;-0.07311441 
0.25533652;528.91635823;-0.05655902;-0.00885411;0.29386640;0.10429511;-0.29256672;-0.14484267 
0.28059292;529.19695115;-0.11505661;-0.00191428;0.28375357;-0.33528498;0.15920514;0.03158803 
0.23517036;529.43212152;-0.14660208;0.00870414;0.30032220;-0.00101771;-0.10508175;0.07083394 
0.25050712;529.68262863;-0.12857521;-0.02380879;0.30640250;-0.02053746;-0.01670368;-0.03620846 
0.26560497;529.94823360;-0.16604392;-0.04466735;0.29484037;-0.40319669;-0.07143400;-0.06129257 
0.36655068;530.31478429;-0.27644610;-0.05215595;0.28140813;-0.06990635;0.03934560;-0.06399352 
0.31587601;530.63066030;-0.21323217;-0.03247777;0.28097695;0.35428926;0.15181364;0.12326727 
0.29623389;530.92689419;-0.18330963;-0.00359640;0.32026827;0.02940257;0.02162834;0.19466555 
0.29051828;531.21741247;-0.19356704;0.00390100;0.37511390;0.00448375;-0.13419989;0.20715672 
0.16317940;531.38059187;-0.16790174;-0.01527684;0.41237602;0.06954239;-0.06164233;0.07320600 
0.03050780;531.41109967;-0.15657715;-0.02987896;0.40083447;-0.08201902;-0.03259999;-0.16916500 
0.12723303;531.53833270;-0.14838511;-0.00829266;0.35904551;0.13783967;0.02131442;-0.18764806 
0.24739265;531.78572536;-0.12050859;-0.00529455;0.31537309;0.06339603;0.03671931;-0.12721047 
0.26300097;532.04872632;-0.08947664;-0.04983076;0.29174811;0.10329568;-0.04856182;-0.10409907 
0.24191666;532.29064298;-0.07406894;-0.04295962;0.27156070;0.16010919;0.04952841;-0.06223084 
0.24432278;532.53496575;-0.07715403;-0.00954973;0.27276376;-0.18304940;0.25441042;0.10069307 
0.25347352;532.78843927;-0.12423383;0.01948455;0.31314769;-0.02449965;-0.03422675;0.18295039 
0.24846458;533.03690386;-0.05578454;0.03618133;0.35458955;0.68998712;-0.00207301;0.16360551 
0.25861979;533.29552364;0.00160930;-0.00703649;0.38036481;-0.65352672;-0.28964666;0.05875627 
0.24268651;533.53821015;-0.09407423;0.03653917;0.39924935;0.63423657;0.15254274;0.11512661 
0.25739765;533.79560781;0.19474600;-0.01102818;0.39342624;0.43405473;0.02695547;-0.07488539 
0.23826671;534.03387451;0.19624269;0.01754937;0.40615439;0.08224773;-0.06791464;0.07270356 
0.26169324;534.29556775;0.19943438;-0.03508113;0.41272026;-0.18088657;-0.05765084;0.07976053 
0.26848006;534.56404781;0.10848413;-0.04144740;0.41478288;-1.02048302;-0.16105092;-0.07661502 
0.23140788;534.79545569;-0.09787633;-0.02670412;0.39286289;-0.27327701;0.08830477;-0.12309443 
0.26286602;535.05832171;-0.06723627;-0.03725717;0.35450548;0.17327927;-0.08220798;-0.17560351 
0.22275567;535.28107738;-0.05675973;-0.04452647;0.31201750;0.01013567;-0.00831699;-0.17306948 
0.25323677;535.53431416;-0.01408989;-0.03533579;0.27562961;-0.34778291;-0.07942637;-0.11874031 
0.25863838;535.79295254;-0.06691316;-0.03140587;0.28525552;0.04413608;0.00298212;0.19449486 
0.24482059;536.03777313;-0.16985814;-0.03493057;0.33951324;-0.73023790;0.01228867;0.22159006 
0.24803686;536.28580999;-0.08227649;-0.01778524;0.38566440;0.21209307;-0.01930051;0.07324983 
0.25914741;536.54495740;-0.21221182;0.02585833;0.39257887;-0.38706261;0.26627198;0.06109185 
0.23773146;536.78268886;-0.32948726;0.03494213;0.39349824;0.37023604;-0.08879596;0.00249179 
0.24800038;537.03068924;-0.09907455;-0.01165268;0.39197052;0.07510401;-0.07496683;-0.05957692 
0.25352907;537.28421831;-0.13903688;0.04592144;0.35628325;0.03789236;0.32004502;-0.15461148 
0.25864124;537.54285955;-0.07766452;0.05684586;0.29483780;0.16845609;-0.12260299;-0.27893451 
0.25485134;537.79771090;-0.09091335;0.03753541;0.24015127;-0.06096136;-0.02428648;-0.15942967 
0.23488522;538.03259611;-0.14093019;0.02803700;0.21156435;-0.19960420;0.18557969;-0.04869124 
